img,type,has_cancer,height,width,mode,ndim
52.jpg,glioma,1,512.0,512.0,L,2
4545_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2778_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4363_rotate180.jpg,pituitary,1,512.0,512.0,L,2
909_rotate180.jpg,glioma,1,512.0,512.0,L,2
613_rotate270.jpg,glioma,1,512.0,512.0,L,2
3313_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3047_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1096.jpg,glioma,1,512.0,512.0,L,2
1968_rotate270.jpg,meningioma,1,512.0,512.0,L,2
244_rotate270.jpg,glioma,1,512.0,512.0,L,2
5.jpg,glioma,1,512.0,512.0,L,2
2409_rotate90.jpg,meningioma,1,512.0,512.0,L,2
3276_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4805.jpg,pituitary,1,512.0,512.0,L,2
3480_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2780.jpg,meningioma,1,512.0,512.0,L,2
3926_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1500_rotate180.jpg,glioma,1,512.0,512.0,L,2
1688_rotate180.jpg,meningioma,1,512.0,512.0,L,2
3206.jpg,meningioma,1,512.0,512.0,L,2
3996_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3985_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2773_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1276.jpg,glioma,1,512.0,512.0,L,2
2879_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4776_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1319.jpg,glioma,1,512.0,512.0,L,2
4217_rotate180.jpg,pituitary,1,512.0,512.0,L,2
131_rotate90.jpg,glioma,1,512.0,512.0,L,2
1111_rotate180.jpg,glioma,1,512.0,512.0,L,2
1079_rotate270.jpg,glioma,1,512.0,512.0,L,2
320_rotate270.jpg,glioma,1,512.0,512.0,L,2
497_rotate180.jpg,glioma,1,512.0,512.0,L,2
3552.jpg,pituitary,1,512.0,512.0,L,2
3221_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1415_rotate90.jpg,glioma,1,512.0,512.0,L,2
1972.jpg,meningioma,1,512.0,512.0,L,2
1750.jpg,meningioma,1,512.0,512.0,L,2
2384_rotate180.jpg,meningioma,1,512.0,512.0,L,2
359_rotate180.jpg,glioma,1,512.0,512.0,L,2
3080_rotate270.jpg,meningioma,1,512.0,512.0,L,2
383_rotate180.jpg,glioma,1,512.0,512.0,L,2
4524.jpg,pituitary,1,512.0,512.0,L,2
1024_rotate180.jpg,glioma,1,512.0,512.0,L,2
1657_rotate270.jpg,meningioma,1,512.0,512.0,L,2
4280_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1593.jpg,glioma,1,512.0,512.0,L,2
4631.jpg,pituitary,1,512.0,512.0,L,2
3460_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4328_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3376_rotate270.jpg,pituitary,1,512.0,512.0,L,2
611_rotate180.jpg,glioma,1,512.0,512.0,L,2
3010_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1656_rotate180.jpg,meningioma,1,512.0,512.0,L,2
3426_rotate270.jpg,pituitary,1,512.0,512.0,L,2
1147_rotate90.jpg,glioma,1,512.0,512.0,L,2
1552_rotate90.jpg,glioma,1,512.0,512.0,L,2
3665_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4534_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2904_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1989.jpg,meningioma,1,512.0,512.0,L,2
4293_rotate270.jpg,pituitary,1,512.0,512.0,L,2
1244_rotate270.jpg,glioma,1,512.0,512.0,L,2
2747_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4832_rotate180.jpg,pituitary,1,512.0,512.0,L,2
5017.jpg,pituitary,1,512.0,512.0,L,2
2874_rotate180.jpg,meningioma,1,512.0,512.0,L,2
3914.jpg,pituitary,1,512.0,512.0,L,2
608.jpg,glioma,1,512.0,512.0,L,2
949_rotate90.jpg,glioma,1,512.0,512.0,L,2
2067_rotate180.jpg,meningioma,1,512.0,512.0,L,2
782_rotate270.jpg,glioma,1,512.0,512.0,L,2
3162.jpg,meningioma,1,512.0,512.0,L,2
4349_rotate90.jpg,pituitary,1,512.0,512.0,L,2
4677_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3131.jpg,meningioma,1,512.0,512.0,L,2
909_rotate270.jpg,glioma,1,512.0,512.0,L,2
3595_rotate90.jpg,pituitary,1,512.0,512.0,L,2
333_rotate180.jpg,glioma,1,512.0,512.0,L,2
1169_rotate270.jpg,glioma,1,512.0,512.0,L,2
900_rotate180.jpg,glioma,1,512.0,512.0,L,2
3424_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4802_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1313_rotate180.jpg,glioma,1,512.0,512.0,L,2
54_rotate180.jpg,glioma,1,512.0,512.0,L,2
4909_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2617.jpg,meningioma,1,512.0,512.0,L,2
2119_rotate270.jpg,meningioma,1,512.0,512.0,L,2
220_rotate270.jpg,glioma,1,512.0,512.0,L,2
2104_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1286.jpg,glioma,1,512.0,512.0,L,2
864_rotate180.jpg,glioma,1,512.0,512.0,L,2
2484_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4207_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2124_rotate180.jpg,meningioma,1,512.0,512.0,L,2
3930_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4643_rotate270.jpg,pituitary,1,512.0,512.0,L,2
1733_rotate180.jpg,meningioma,1,512.0,512.0,L,2
2094_rotate270.jpg,meningioma,1,512.0,512.0,L,2
3431_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1749_rotate270.jpg,meningioma,1,512.0,512.0,L,2
646_rotate180.jpg,glioma,1,512.0,512.0,L,2
4881_rotate90.jpg,pituitary,1,512.0,512.0,L,2
4846.jpg,pituitary,1,512.0,512.0,L,2
663_rotate90.jpg,glioma,1,512.0,512.0,L,2
3903_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2231_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2632_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1379_rotate270.jpg,glioma,1,512.0,512.0,L,2
1626_rotate270.jpg,meningioma,1,512.0,512.0,L,2
2577_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2177_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1934.jpg,meningioma,1,512.0,512.0,L,2
23.jpg,glioma,1,512.0,512.0,L,2
4750_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3289_rotate180.jpg,pituitary,1,512.0,512.0,L,2
455_rotate90.jpg,glioma,1,512.0,512.0,L,2
1498_rotate90.jpg,glioma,1,512.0,512.0,L,2
4011_rotate90.jpg,pituitary,1,512.0,512.0,L,2
2155_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4299_rotate90.jpg,pituitary,1,512.0,512.0,L,2
3841.jpg,pituitary,1,512.0,512.0,L,2
601_rotate90.jpg,glioma,1,512.0,512.0,L,2
4104_rotate180.jpg,pituitary,1,512.0,512.0,L,2
226_rotate180.jpg,glioma,1,512.0,512.0,L,2
2735_rotate180.jpg,meningioma,1,512.0,512.0,L,2
146.jpg,glioma,1,512.0,512.0,L,2
1241_rotate90.jpg,glioma,1,512.0,512.0,L,2
1037_rotate90.jpg,glioma,1,512.0,512.0,L,2
3255_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4647_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2486.jpg,meningioma,1,512.0,512.0,L,2
1663.jpg,meningioma,1,512.0,512.0,L,2
849_rotate90.jpg,glioma,1,512.0,512.0,L,2
3316_rotate90.jpg,pituitary,1,512.0,512.0,L,2
506.jpg,glioma,1,512.0,512.0,L,2
1027_rotate90.jpg,glioma,1,512.0,512.0,L,2
3343_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3566_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3655_rotate180.jpg,pituitary,1,512.0,512.0,L,2
954_rotate90.jpg,glioma,1,512.0,512.0,L,2
714_rotate180.jpg,glioma,1,512.0,512.0,L,2
1437.jpg,glioma,1,512.0,512.0,L,2
1482.jpg,glioma,1,512.0,512.0,L,2
2640_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2622_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4774.jpg,pituitary,1,512.0,512.0,L,2
335_rotate90.jpg,glioma,1,512.0,512.0,L,2
123_rotate270.jpg,glioma,1,512.0,512.0,L,2
1867_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4406_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4938_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4230.jpg,pituitary,1,512.0,512.0,L,2
2336_rotate90.jpg,meningioma,1,512.0,512.0,L,2
464_rotate180.jpg,glioma,1,512.0,512.0,L,2
2545_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1353_rotate90.jpg,glioma,1,512.0,512.0,L,2
1392_rotate180.jpg,glioma,1,512.0,512.0,L,2
4547.jpg,pituitary,1,512.0,512.0,L,2
1992_rotate270.jpg,meningioma,1,512.0,512.0,L,2
4028_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4196_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4502_rotate270.jpg,pituitary,1,512.0,512.0,L,2
646.jpg,glioma,1,512.0,512.0,L,2
4735_rotate90.jpg,pituitary,1,512.0,512.0,L,2
4324.jpg,pituitary,1,512.0,512.0,L,2
123_rotate180.jpg,glioma,1,512.0,512.0,L,2
2729_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4920_rotate180.jpg,pituitary,1,512.0,512.0,L,2
695_rotate270.jpg,glioma,1,512.0,512.0,L,2
2256_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1577_rotate90.jpg,glioma,1,512.0,512.0,L,2
3640.jpg,pituitary,1,512.0,512.0,L,2
4563.jpg,pituitary,1,512.0,512.0,L,2
666_rotate270.jpg,glioma,1,512.0,512.0,L,2
3835_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3968.jpg,pituitary,1,512.0,512.0,L,2
2037_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4227.jpg,pituitary,1,512.0,512.0,L,2
4188_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2782_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4841_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3527.jpg,pituitary,1,512.0,512.0,L,2
3978_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2490_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1773_rotate90.jpg,meningioma,1,512.0,512.0,L,2
3253_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4364.jpg,pituitary,1,512.0,512.0,L,2
3081_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4515.jpg,pituitary,1,512.0,512.0,L,2
2310_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4112.jpg,pituitary,1,512.0,512.0,L,2
3843_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4323.jpg,pituitary,1,512.0,512.0,L,2
2936_rotate180.jpg,meningioma,1,512.0,512.0,L,2
2740_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1992.jpg,meningioma,1,512.0,512.0,L,2
1437_rotate90.jpg,glioma,1,512.0,512.0,L,2
1779_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1579_rotate90.jpg,glioma,1,512.0,512.0,L,2
2966_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1.jpg,glioma,1,512.0,512.0,L,2
1379.jpg,glioma,1,512.0,512.0,L,2
3597.jpg,pituitary,1,512.0,512.0,L,2
1262.jpg,glioma,1,512.0,512.0,L,2
4448_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3248.jpg,meningioma,1,512.0,512.0,L,2
3578.jpg,pituitary,1,512.0,512.0,L,2
3507_rotate90.jpg,pituitary,1,512.0,512.0,L,2
3955_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1096_rotate270.jpg,glioma,1,512.0,512.0,L,2
25_rotate270.jpg,glioma,1,512.0,512.0,L,2
1454_rotate270.jpg,glioma,1,512.0,512.0,L,2
5008_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4898_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4699_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1550.jpg,glioma,1,512.0,512.0,L,2
4124_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2185_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2895_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4207_rotate90.jpg,pituitary,1,512.0,512.0,L,2
2194_rotate270.jpg,meningioma,1,512.0,512.0,L,2
3791.jpg,pituitary,1,512.0,512.0,L,2
3160_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1036_rotate270.jpg,glioma,1,512.0,512.0,L,2
914_rotate90.jpg,glioma,1,512.0,512.0,L,2
3117_rotate270.jpg,meningioma,1,512.0,512.0,L,2
4308_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1261.jpg,glioma,1,512.0,512.0,L,2
3163_rotate180.jpg,meningioma,1,512.0,512.0,L,2
174_rotate270.jpg,glioma,1,512.0,512.0,L,2
1640_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2687.jpg,meningioma,1,512.0,512.0,L,2
3644_rotate90.jpg,pituitary,1,512.0,512.0,L,2
2208_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1623_rotate270.jpg,meningioma,1,512.0,512.0,L,2
266_rotate90.jpg,glioma,1,512.0,512.0,L,2
1765.jpg,meningioma,1,512.0,512.0,L,2
2603_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4316_rotate90.jpg,pituitary,1,512.0,512.0,L,2
3790_rotate90.jpg,pituitary,1,512.0,512.0,L,2
4486_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2704_rotate90.jpg,meningioma,1,512.0,512.0,L,2
585.jpg,glioma,1,512.0,512.0,L,2
787_rotate90.jpg,glioma,1,512.0,512.0,L,2
90_rotate180.jpg,glioma,1,512.0,512.0,L,2
1959.jpg,meningioma,1,512.0,512.0,L,2
1852_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1294.jpg,glioma,1,512.0,512.0,L,2
4925_rotate90.jpg,pituitary,1,512.0,512.0,L,2
3749_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3981_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3228_rotate270.jpg,meningioma,1,512.0,512.0,L,2
2299.jpg,meningioma,1,512.0,512.0,L,2
4858_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1383.jpg,glioma,1,512.0,512.0,L,2
4808_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1055_rotate180.jpg,glioma,1,512.0,512.0,L,2
3717.jpg,pituitary,1,512.0,512.0,L,2
3275_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4072_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1576_rotate180.jpg,glioma,1,512.0,512.0,L,2
4606_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2862_rotate90.jpg,meningioma,1,512.0,512.0,L,2
5003.jpg,pituitary,1,512.0,512.0,L,2
1587_rotate90.jpg,glioma,1,512.0,512.0,L,2
3743_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2401.jpg,meningioma,1,512.0,512.0,L,2
1171_rotate180.jpg,glioma,1,512.0,512.0,L,2
1685_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4128_rotate270.jpg,pituitary,1,512.0,512.0,L,2
1339_rotate90.jpg,glioma,1,512.0,512.0,L,2
1398_rotate180.jpg,glioma,1,512.0,512.0,L,2
417_rotate180.jpg,glioma,1,512.0,512.0,L,2
4826_rotate270.jpg,pituitary,1,512.0,512.0,L,2
194_rotate90.jpg,glioma,1,512.0,512.0,L,2
4724.jpg,pituitary,1,512.0,512.0,L,2
2367_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4383_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4678.jpg,pituitary,1,512.0,512.0,L,2
2039_rotate270.jpg,meningioma,1,512.0,512.0,L,2
167_rotate90.jpg,glioma,1,512.0,512.0,L,2
3614_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1358_rotate270.jpg,glioma,1,512.0,512.0,L,2
3251_rotate270.jpg,meningioma,1,512.0,512.0,L,2
3599_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3259_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4901_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1594_rotate270.jpg,glioma,1,512.0,512.0,L,2
4248_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3318_rotate270.jpg,pituitary,1,512.0,512.0,L,2
5010_rotate90.jpg,pituitary,1,512.0,512.0,L,2
4130_rotate90.jpg,pituitary,1,512.0,512.0,L,2
299.jpg,glioma,1,512.0,512.0,L,2
2783.jpg,meningioma,1,512.0,512.0,L,2
2708.jpg,meningioma,1,512.0,512.0,L,2
555.jpg,glioma,1,512.0,512.0,L,2
669_rotate270.jpg,glioma,1,512.0,512.0,L,2
1210_rotate180.jpg,glioma,1,512.0,512.0,L,2
3353.jpg,pituitary,1,512.0,512.0,L,2
1534_rotate180.jpg,glioma,1,512.0,512.0,L,2
4285_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3584_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4920_rotate90.jpg,pituitary,1,512.0,512.0,L,2
3866.jpg,pituitary,1,512.0,512.0,L,2
3471.jpg,pituitary,1,512.0,512.0,L,2
3204_rotate90.jpg,meningioma,1,512.0,512.0,L,2
1198_rotate90.jpg,glioma,1,512.0,512.0,L,2
3524_rotate180.jpg,pituitary,1,512.0,512.0,L,2
2127.jpg,meningioma,1,512.0,512.0,L,2
1460_rotate90.jpg,glioma,1,512.0,512.0,L,2
348.jpg,glioma,1,512.0,512.0,L,2
2417.jpg,meningioma,1,512.0,512.0,L,2
429.jpg,glioma,1,512.0,512.0,L,2
1008_rotate270.jpg,glioma,1,512.0,512.0,L,2
3179_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4096_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2344_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4830.jpg,pituitary,1,512.0,512.0,L,2
3779.jpg,pituitary,1,512.0,512.0,L,2
3637_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3044_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1052.jpg,glioma,1,512.0,512.0,L,2
579_rotate270.jpg,glioma,1,512.0,512.0,L,2
4522_rotate90.jpg,pituitary,1,512.0,512.0,L,2
804_rotate90.jpg,glioma,1,512.0,512.0,L,2
3748_rotate90.jpg,pituitary,1,512.0,512.0,L,2
4983.jpg,pituitary,1,512.0,512.0,L,2
2341_rotate270.jpg,meningioma,1,512.0,512.0,L,2
3073.jpg,meningioma,1,512.0,512.0,L,2
3107.jpg,meningioma,1,512.0,512.0,L,2
3262_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2815_rotate270.jpg,meningioma,1,512.0,512.0,L,2
2716_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4643.jpg,pituitary,1,512.0,512.0,L,2
2682_rotate270.jpg,meningioma,1,512.0,512.0,L,2
2419_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1123_rotate90.jpg,glioma,1,512.0,512.0,L,2
214_rotate90.jpg,glioma,1,512.0,512.0,L,2
1768_rotate270.jpg,meningioma,1,512.0,512.0,L,2
3185_rotate270.jpg,meningioma,1,512.0,512.0,L,2
189_rotate90.jpg,glioma,1,512.0,512.0,L,2
230_rotate180.jpg,glioma,1,512.0,512.0,L,2
2938.jpg,meningioma,1,512.0,512.0,L,2
1944.jpg,meningioma,1,512.0,512.0,L,2
1100_rotate90.jpg,glioma,1,512.0,512.0,L,2
2266.jpg,meningioma,1,512.0,512.0,L,2
3766_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2779_rotate270.jpg,meningioma,1,512.0,512.0,L,2
4179.jpg,pituitary,1,512.0,512.0,L,2
3062_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4167_rotate90.jpg,pituitary,1,512.0,512.0,L,2
2352_rotate270.jpg,meningioma,1,512.0,512.0,L,2
27.jpg,glioma,1,512.0,512.0,L,2
3802_rotate180.jpg,pituitary,1,512.0,512.0,L,2
4488_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3855_rotate90.jpg,pituitary,1,512.0,512.0,L,2
829.jpg,glioma,1,512.0,512.0,L,2
674_rotate270.jpg,glioma,1,512.0,512.0,L,2
4739.jpg,pituitary,1,512.0,512.0,L,2
2919_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4153.jpg,pituitary,1,512.0,512.0,L,2
2698_rotate270.jpg,meningioma,1,512.0,512.0,L,2
2229.jpg,meningioma,1,512.0,512.0,L,2
4204_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3893.jpg,pituitary,1,512.0,512.0,L,2
20.jpg,glioma,1,512.0,512.0,L,2
2431.jpg,meningioma,1,512.0,512.0,L,2
4451_rotate270.jpg,pituitary,1,512.0,512.0,L,2
1755.jpg,meningioma,1,512.0,512.0,L,2
66_rotate270.jpg,glioma,1,512.0,512.0,L,2
2505_rotate270.jpg,meningioma,1,512.0,512.0,L,2
1315_rotate90.jpg,glioma,1,512.0,512.0,L,2
3505_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1712.jpg,meningioma,1,512.0,512.0,L,2
4480_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3330_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1468.jpg,glioma,1,512.0,512.0,L,2
2623_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1251_rotate90.jpg,glioma,1,512.0,512.0,L,2
496_rotate90.jpg,glioma,1,512.0,512.0,L,2
4484_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2979_rotate180.jpg,meningioma,1,512.0,512.0,L,2
2590.jpg,meningioma,1,512.0,512.0,L,2
1503_rotate180.jpg,glioma,1,512.0,512.0,L,2
4811_rotate90.jpg,pituitary,1,512.0,512.0,L,2
3870_rotate90.jpg,pituitary,1,512.0,512.0,L,2
2251_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1279_rotate180.jpg,glioma,1,512.0,512.0,L,2
3055_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4910_rotate180.jpg,pituitary,1,512.0,512.0,L,2
299_rotate180.jpg,glioma,1,512.0,512.0,L,2
803_rotate90.jpg,glioma,1,512.0,512.0,L,2
1076_rotate90.jpg,glioma,1,512.0,512.0,L,2
2097_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2608_rotate90.jpg,meningioma,1,512.0,512.0,L,2
85_rotate180.jpg,glioma,1,512.0,512.0,L,2
4248.jpg,pituitary,1,512.0,512.0,L,2
3079_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4984_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1859_rotate90.jpg,meningioma,1,512.0,512.0,L,2
590_rotate90.jpg,glioma,1,512.0,512.0,L,2
942_rotate180.jpg,glioma,1,512.0,512.0,L,2
2258_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1533_rotate270.jpg,glioma,1,512.0,512.0,L,2
2566_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1799_rotate90.jpg,meningioma,1,512.0,512.0,L,2
151_rotate270.jpg,glioma,1,512.0,512.0,L,2
2740_rotate180.jpg,meningioma,1,512.0,512.0,L,2
3419_rotate270.jpg,pituitary,1,512.0,512.0,L,2
4104_rotate90.jpg,pituitary,1,512.0,512.0,L,2
2387.jpg,meningioma,1,512.0,512.0,L,2
4091_rotate90.jpg,pituitary,1,512.0,512.0,L,2
4549_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1397_rotate270.jpg,glioma,1,512.0,512.0,L,2
4844_rotate270.jpg,pituitary,1,512.0,512.0,L,2
403_rotate270.jpg,glioma,1,512.0,512.0,L,2
3928_rotate90.jpg,pituitary,1,512.0,512.0,L,2
1986_rotate90.jpg,meningioma,1,512.0,512.0,L,2
3297_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1711_rotate90.jpg,meningioma,1,512.0,512.0,L,2
4309_rotate270.jpg,pituitary,1,512.0,512.0,L,2
1496_rotate270.jpg,glioma,1,512.0,512.0,L,2
2563_rotate270.jpg,meningioma,1,512.0,512.0,L,2
704_rotate90.jpg,glioma,1,512.0,512.0,L,2
632.jpg,glioma,1,512.0,512.0,L,2
3287_rotate270.jpg,pituitary,1,512.0,512.0,L,2
3597_rotate180.jpg,pituitary,1,512.0,512.0,L,2
1752.jpg,meningioma,1,512.0,512.0,L,2
596_rotate180.jpg,glioma,1,512.0,512.0,L,2
3472.jpg,pituitary,1,512.0,512.0,L,2
1696_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1934_rotate180.jpg,meningioma,1,512.0,512.0,L,2
2078_rotate180.jpg,meningioma,1,512.0,512.0,L,2
786_rotate90.jpg,glioma,1,512.0,512.0,L,2
2018.jpg,meningioma,1,512.0,512.0,L,2
4936.jpg,pituitary,1,512.0,512.0,L,2
1242.jpg,glioma,1,512.0,512.0,L,2
1535_rotate180.jpg,glioma,1,512.0,512.0,L,2
1033_rotate270.jpg,glioma,1,512.0,512.0,L,2
5011.jpg,pituitary,1,512.0,512.0,L,2
3189_rotate180.jpg,meningioma,1,512.0,512.0,L,2
1107_rotate270.jpg,glioma,1,512.0,512.0,L,2
4535_rotate270.jpg,pituitary,1,512.0,512.0,L,2
2722.jpg,meningioma,1,512.0,512.0,L,2
3028_rotate90.jpg,meningioma,1,512.0,512.0,L,2
546_rotate180.jpg,glioma,1,512.0,512.0,L,2
2599_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4059.jpg,pituitary,1,512.0,512.0,L,2
1323_rotate180.jpg,glioma,1,512.0,512.0,L,2
2369_rotate180.jpg,meningioma,1,512.0,512.0,L,2
4366.jpg,pituitary,1,512.0,512.0,L,2
1240_rotate180.jpg,glioma,1,512.0,512.0,L,2
301_rotate180.jpg,glioma,1,512.0,512.0,L,2
2246_rotate180.jpg,meningioma,1,512.0,512.0,L,2
626_rotate90.jpg,glioma,1,512.0,512.0,L,2
1192_rotate90.jpg,glioma,1,512.0,512.0,L,2
4502.jpg,pituitary,1,512.0,512.0,L,2
657.jpg,glioma,1,512.0,512.0,L,2
697_rotate90.jpg,glioma,1,512.0,512.0,L,2
461_rotate90.jpg,glioma,1,512.0,512.0,L,2
1601_rotate90.jpg,glioma,1,512.0,512.0,L,2
48.jpg,glioma,1,512.0,512.0,L,2
4994.jpg,pituitary,1,512.0,512.0,L,2
250_rotate270.jpg,glioma,1,512.0,512.0,L,2
2705.jpg,meningioma,1,512.0,512.0,L,2
2935_rotate90.jpg,meningioma,1,512.0,512.0,L,2
2425.jpg,meningioma,1,512.0,512.0,L,2
4362_rotate180.jpg,pituitary,1,512.0,512.0,L,2
750_rotate180.jpg,glioma,1,512.0,512.0,L,2
3541_rotate180.jpg,pituitary,1,512.0,512.0,L,2
3824_rotate90.jpg,pituitary,1,512.0,512.0,L,2
899_rotate270.jpg,glioma,1,512.0,512.0,L,2
701_rotate90.jpg,glioma,1,512.0,512.0,L,2
154.jpg,glioma,1,512.0,512.0,L,2
1969_rotate90.jpg,meningioma,1,512.0,512.0,L,2
3509.jpg,pituitary,1,512.0,512.0,L,2
